source,target,timestamp,value,valueDoll
76984404,71884708,1391560682,589.5820465,483970.2145
76642791,165068944,1391560682,40,32834.8
76642791,76642791,1391560682,43.95698003,36082.9662
15099682,37879158,1391560682,21.14635236,17358.40626
50585528,41282697,1391560682,72.31079526,59357.76251
16995892,98285272,1391560682,102.5494558,84179.77178
20527391,18687017,1391560682,120.1910939,98661.26327
98285272,169610577,1391560682,97.00060844,79624.88945
17984836,20398102,1391560682,114.3431598,93860.86958
28567941,80628508,1391560682,85.2913793,70013.13453
68067256,73694488,1391560682,21.31869967,17499.881
169610577,127445796,1391560682,91.70652766,75279.13736
869355,869355,1391560682,149.9999,123130.4179
869355,53558011,1391560682,250,205217.5
238735,118234516,1391561703,121.6211976,99835.19247
10639453,163852740,1391561703,76.68831876,62951.14022
85330598,104510420,1391561703,200.4693945,164559.3118
163981593,61320489,1391561703,39.51250871,32434.63302
165697176,150610528,1391561703,116.9824331,96027.36985
20398102,148879219,1391561703,113.7827398,93400.83761
41282697,4965917,1391561703,72.11732916,59198.95199
53866009,103529834,1391561703,18.93867431,15546.18958
39152283,39152283,1391561703,15.14443889,12431.61555
156076965,87706044,1391561703,34.4744,28299.00073
79962749,147276666,1391561703,30.7290121,25224.52416
77225192,146560468,1391561703,126.4607869,103807.8661
180794,33437832,1391561703,17.87315768,14671.53894
18687017,128061857,1391561703,119.3915939,98004.97771
147276666,155770013,1391561703,23.55867455,19338.60918
62812824,63936904,1391561703,16.07376468,13194.47121
2529777,11328533,1391561703,17.57262878,14424.84379
171351823,GHash.io,1391561703,25.15045908,20645.25734
61320489,79962749,1391561703,33.62750997,27603.81411
35810737,61184664,1391561703,132.5506317,108806.837
23431534,139780561,1391561703,317.8914197,260947.5297
chinaz,12587352,1391561703,16.28,13363.7636
74260489,27290562,1391561703,26.41894771,21686.52161
14288277,54964038,1391561703,29.98765,24615.96226
136081610,158550416,1391561703,120.3467352,98789.02451
82991795,76632622,1391561703,131.220605,107715.058
3830628,4042546,1391561703,175.1270882,143756.5729
869355,44550867,1391561703,1195.850721,981637.9814
104784575,62306045,1391561703,341.1906366,280073.1578
44481327,152013331,1391561703,258.9993937,212604.8323
Cryptsy.com-old,108285525,1391561703,17.7995,14611.07557
141664994,83656173,1391561703,356.8492385,292926.8344
86334255,30843970,1391561703,21.66449598,17783.73482
9712072,2251833,1391561703,34.00426029,27913.07714
9712072,1017349,1391561703,192.6908083,158174.1038
147247117,32259205,1391561703,21.19009473,17394.31306
164419593,164419593,1391561703,22.15207036,18183.97
2658817,140741686,1391561703,410.8546414,337258.2495
155770013,35364521,1391561703,18.88019691,15498.18724
45765538,108403959,1391561703,58.02065212,47627.41271
79568980,123295210,1391561703,19.25910468,15809.22126
48797902,ePay.info,1391561703,16.3515,13422.45581
48797902,48797902,1391561703,31.13676301,25559.23465
163852740,74759812,1391561846,76.15389876,62512.45088
62285410,159250080,1391561846,53.19705064,43667.86296
64611452,47930997,1391561846,28.36226663,23281.73381
64611452,MPEx.co,1391561846,72.03944318,59135.01772
32259205,51168929,1391561846,21.0092171,17245.83604
chinaz,BTC-e.com-old,1391561846,40,32834.8
4965917,153696646,1391561846,71.31472915,58540.12172
73694488,119512265,1391561846,21.25339963,17446.27815
108403959,29009835,1391561846,56.98344212,46775.99813
107780214,62120613,1391561846,596.4678621,489622.574
68459143,62984696,1391562304,29.67164791,24356.56562
38660567,110409220,1391562304,32.02120076,26285.24307
53185145,106417616,1391562304,16.98215048,13940.13786
53078181,72375702,1391562304,17.0596251,14003.73446
37843004,37843004,1391562304,120.983,99311.31521
1923761,109395873,1391562304,20.72977908,17016.45375
32897977,44954325,1391562304,26.91438442,22093.21074
18876916,80861760,1391562304,29.50012887,24215.77079
4854256,26364033,1391562304,21.83982271,17927.65527
11463504,33459633,1391562304,29.3399,24084.24371
119512265,43781378,1391562304,20.37473298,16725.00706
120488978,63676766,1391562354,27.1135219,22256.67672
248775,Bitstamp.net-old,1391562354,17.2,14118.964
BitcoinFog,7414180,1391562354,29.71232957,24389.95997
BitcoinFog,7414180,1391562354,88.62199192,72747.13451
51168929,156801233,1391562354,20.01128796,16426.66595
171351823,BitMinter.com,1391562354,25.05064219,20563.32065
155822260,65871581,1391562354,26.57569395,21815.18989
96489821,30711959,1391562354,21.92331047,17996.18787
20382596,57916876,1391562354,30.03088483,24651.45243
169876382,69137321,1391562354,71.66072,58824.13523
126242452,20313557,1391562354,25.34792221,20807.3489
BTC-e.com-old,238735,1391562354,84.64236526,69480.37837
BitcoinFog,7414180,1391562354,61.63261671,50592.36608
BitcoinFog,7414180,1391562354,125.0539678,102653.0505
34127900,2219018,1391562818,27.47730901,22555.29865
113986800,45779420,1391562818,27.36311368,22461.55913
4096298,110849143,1391562818,29.12990211,23911.86275
118927642,118927642,1391562818,51.0873174,41936.04623
32828413,88981604,1391562818,30.32125166,24889.80585
BitMinter.com,69848013,1391562818,24.80424349,20361.05935
66456278,94204256,1391562818,30.45139173,24996.63393
Cryptsy.com-old,130355241,1391562818,19.91948104,16351.3044
54368986,11212483,1391562818,28.98516952,23793.0561
168020362,41449126,1391562818,21.11856459,17335.59611
153696646,78422176,1391562818,65.26022915,53570.1643
17204455,60654632,1391562818,22.91762846,18812.39367
9066547,32278011,1391562818,22.35324893,18349.11145
80086450,47484739,1391562818,27.62569336,22677.10291
14743779,44590500,1391562818,30.85624246,25328.96375
79818409,21374570,1391562818,27.88402845,22889.16243
155849657,124871284,1391562818,27.1204456,22262.36018
97049498,71655374,1391562818,30.40822846,24961.2025
25555640,103190743,1391562818,30.69625796,25197.63727
BitZino.com,BitZino.com,1391562818,44.1,36200.367
BTCt.com,BTCt.com,1391562818,20,16417.4
106556094,63550932,1391562818,27.88648692,22891.18052
166586265,138739046,1391562818,26.37159589,21647.65192
11309953,137991044,1391562818,23.74598891,19492.36992
29009835,157384221,1391562818,56.90962187,46715.4013
56004893,mtgox,1391562818,26.22878435,21530.42221
30191613,90675800,1391562818,29.2017792,23970.86449
54986493,36060647,1391562818,26.89918653,22080.73525
102846280,81356083,1391562818,374.9995,307825.8396
102846280,MercadoBitcoin.com.br,1391562818,25,20521.75
3708881,41690667,1391562818,28.60895327,23484.23147
7212211,22733263,1391562818,29.27869881,24034.00549
156801233,64767875,1391562818,18.88161491,15499.35123
171351823,GHash.io,1391562818,25.06185998,20572.529
100164118,46397988,1391563700,29.21520596,23981.88612
64767875,150995420,1391563700,15.38211491,12626.71667
118234516,16014117,1391563700,121.4653576,99707.26808
67530404,126762342,1391563700,29.43550346,24162.72173
19783447,81574510,1391563700,28.67094904,23535.12194
51210094,117584229,1391563700,29.59002989,24289.56784
143631170,129714689,1391563700,30.0111487,24635.25163
25245722,25825412,1391563700,24.95468557,20484.55274
46825567,46825567,1391563700,59.981,49236.60347
1428254,9372297,1391563700,28.32891346,23254.35519
76632622,38804794,1391563700,130.821105,107387.1204
BTradeAustralia.com,133002614,1391563700,20,16417.4
95010005,45346489,1391563700,30.66154945,25169.1461
90350040,34403426,1391563700,26.92608636,22102.81651
87270458,3160206,1391563700,27.93703991,22932.67795
10744326,143774391,1391563700,30.11332504,24719.12513
90690322,34858502,1391563700,29.26025336,24018.86418
108435478,21276138,1391563700,29.6257087,24318.8555
158550416,1780772,1391563700,117.0392694,96074.02507
171351823,GHash.io,1391563700,25.09789516,20602.1092
3160206,11492881,1391563700,27.74143991,22772.11578
161157452,47154897,1391563700,26.27349751,21567.1259
17753540,31398676,1391563700,27.76104607,22788.20989
70710239,128103557,1391563700,29.97173795,24602.90053
133002614,133002614,1391563700,18.50320138,15188.72292
41508021,36877359,1391563700,27.10681596,22251.17202
133002614,133002614,1391563700,18.68330138,15336.5616
79616874,17540431,1391563700,27.07477265,22224.86863
22788527,126934605,1391563700,28.57349843,23455.12766
22818185,94079564,1391563700,26.25494945,21551.90036
30271597,56872901,1391563700,27.18661731,22316.67855
165574981,27612854,1391563700,24.6433057,20228.95035
150610528,123770288,1391563700,116.8908569,95952.1977
654836,90638480,1391563700,30.56772843,25092.13124
78422176,74691820,1391563700,65.05315865,53400.18634
167743188,124017023,1391563700,29.03975,23837.85958
124871284,102958076,1391563700,26.8347456,22027.83762
25797117,112348277,1391563700,29.06862843,23861.56502
3166051,68822009,1391563700,15.8281,12992.81245
238735,83977193,1391563700,102.5809121,84205.59329
13464830,30524704,1391563700,29.88844592,24534.5286
160750826,123254090,1391563700,49.5342,40661.13875
54302613,70920297,1391563700,30.23802706,24821.48927
128061857,166526201,1391563700,119.1077178,97771.95234
73862887,152348239,1391563700,29.34143337,24085.50241
41449126,148531516,1391563700,21.10743463,17326.45986
BitZino.com,BitZino.com,1391563700,16.6,13626.442
238735,70903740,1391563700,106.3104059,87267.02292
34266102,9870210,1391563700,29.82183306,24479.8481
19775672,8553372,1391563700,30.25446723,24834.98452
46891085,100917721,1391563700,27.70466447,22741.92792
148879219,2553029,1391563700,113.2609757,92972.53708
74759812,129432966,1391563700,76.11048629,62476.81488
79833696,6526416,1391563700,28.23055167,23173.61295
157384221,148501014,1391563700,56.69575285,46539.84264
67736368,99378604,1391563700,28.50318331,23397.40808
16480709,95868102,1391563700,30.24482806,24827.07201
64371083,1860462,1391563700,30.03620298,24655.81794
146560468,96283378,1391563769,124.2900977,102026.0125
151244300,95486101,1391564555,16.55165144,13586.75412
53881674,12663446,1391564555,20.0405531,16450.68882
6567646,12643576,1391564555,26.7565125,21963.61842
19343033,72787174,1391564555,18.80857375,15439.39393
148501014,50901227,1391564555,55.53638716,45588.15413
83977193,129501034,1391564555,94.21926976,77341.77197
70903740,124572299,1391564555,104.9087159,86116.41765
23546029,56065204,1391564555,26.5986785,21834.05722
59986456,1257677,1391564555,15.62319223,12824.60981
171351823,CloudHashing.com,1391564555,25.10982658,20611.90334
44383474,161421513,1391564555,19.61061,16097.76143
124017023,40006720,1391564555,29.03835,23836.71036
4042546,107340059,1391564555,171.1505191,140492.3266
26170353,40243538,1391564555,15.29894682,12558.44648
1721438,9336044,1391564555,15.107466,12401.26562
74691820,40588756,1391564555,62.59905228,51385.68405
43781378,158772218,1391564555,20.34813508,16703.17364
62429157,62429157,1391564555,47.9998,39401.59583
150995420,166068499,1391564555,15.36293991,12610.97648
likely sebastianju,likely sebastianju,1391564555,42.59313416,34963.42604
36696268,25343558,1391564555,16.02029779,13150.58185
32692427,134094020,1391564555,17.21304184,14129.66966
129432966,53232045,1391564555,69.90663626,57384.26051
2553029,17499964,1391564555,111.4300608,91469.59401
18647712,57261644,1391564555,19.4095408,15932.70976
27612854,69151884,1391564555,24.6419057,20227.80113
97649916,1018574,1391564555,20.553,16871.34111
61184664,156838084,1391564555,130.2054161,106881.7199
53243028,2301691,1391564555,19.08105257,15663.06362
31490869,26303266,1391564555,26.44887811,21711.09057
123770288,68410892,1391564555,105.341912,86472.01526
108032166,61499455,1391564555,25.78271101,21164.25399
54001294,58826258,1391564555,22.18286281,18209.24659
50901227,166043213,1391564754,53.36587793,43806.44822
118927642,118927642,1391564754,51.0607174,41914.21109
ePay.info,35968348,1391564754,22.9999,18879.92791
12836376,36490777,1391564754,16.73897382,13740.52144
102958076,66899261,1391564754,25.9886456,21333.29951
171351823,ePay.info,1391564754,25.02263255,20540.32838
40588756,113890610,1391564754,61.04966061,50113.8349
146775753,21312227,1391564754,15.78281864,12955.64234
1780772,101933015,1391564754,116.9762694,96022.31026
68410892,57578088,1391565707,104.6487336,85903.00595
166526201,21175548,1391565707,118.5952257,97351.26292
97010472,54899813,1391565707,30.5300063,25061.16627
101933015,167089757,1391565707,115.9767694,95201.8507
166043213,150016790,1391565707,52.67077792,43235.86147
BTCt.com,BTCt.com,1391565707,20,16417.4
129501034,126437746,1391565707,94.16776976,77299.49716
142896652,536245,1391565707,15.16234898,12446.31741
53232045,13680676,1391565707,66.144253,54295.83296
40489327,52297799,1391565707,73.01109789,59932.61992
351953,4859071,1391565707,17,13954.79
24960606,28257910,1391565707,19.84579508,16290.81781
113890610,95296424,1391565707,57.18016061,46937.47844
11492881,39378140,1391565707,26.88043991,22065.34671
40112981,3574866,1391565707,29.92252166,24562.50036
17499964,162976096,1391565707,111.3772143,91426.21389
85708086,123725141,1391565707,28.8452,23678.15932
68822009,148877357,1391565707,15.828,12992.73036
158772218,169986656,1391565707,20.23903508,16613.61673
108285525,89071492,1391565707,16.7965,13787.74296
238735,14774451,1391565707,84.63270961,69472.45234
62429157,62429157,1391565707,49.98090795,41027.82791
16014117,118635499,1391565707,121.2548576,99534.47495
37444651,118015482,1391565707,30.04575633,24663.66
69137321,18619774,1391565707,70.66652,58008.02627
62429157,62429157,1391565707,49.94359991,40997.20286
48134837,14385279,1391565707,30.0096,24633.98035
57916876,40112981,1391565707,30.01611344,24639.32704
160268875,48720882,1391565707,98.02195697,80463.28382
BTC-e.com-old,238735,1391565707,82.3981435,67638.16405
138562491,9654464,1391565707,30,24626.1
171351823,BitMinter.com,1391565707,25.14168826,20638.05764
121393717,128461052,1391565707,26.39672757,21668.28176
124572299,140554225,1391565707,100.6902804,82653.63047
71884708,120288731,1391565707,588.9586465,483458.4841
5976773,95427971,1391565707,99.148495,81388.02509
BTC-e.com-old,238735,1391565717,89.91761625,73810.67365
171351823,BTCGuild.com,1391565717,25.01901004,20537.35477
ePay.info,28028647,1391565717,42.44393,34840.94882
ePay.info,ePay.info,1391565717,42.8142,35144.89235
ePay.info,ePay.info,1391565717,42.81723,35147.37959
106417616,169310860,1391565717,16.73045049,13733.52489
39586532,39586532,1391566083,16.2523,13341.0255
96283378,121979804,1391566083,116.1584475,95350.98478
69151884,101333018,1391566083,24.6405057,20226.65191
Cryptsy.com-old,30477465,1391566083,20.12199322,16517.54057
McxNOW.com,6342805,1391566083,1500,1231305
171351823,103120341,1391566083,25.03283066,20548.6997
69848013,166801232,1391566083,22.61920121,18567.4237
137991044,5639361,1391566083,20.79636119,17071.10901
40006720,144687601,1391566083,29.03695,23835.56115
39570977,112510534,1391566083,16.27712972,13361.40747
150016790,90889377,1391566083,50.34636792,41327.82303
39913294,43576545,1391566083,26.04626889,21380.60074
114156758,120894295,1391566083,30.77864623,25265.26733
126114086,10587492,1391566601,26.47009423,21728.50625
23434926,128668011,1391566601,27.33105692,22435.24469
90889377,146170103,1391566601,50.16016792,41174.97704
140554225,91591092,1391566601,99.14705887,81386.84621
47741870,135643305,1391566601,27.14931538,22286.05852
126437746,118718909,1391566601,94.14950736,77284.50611
15139524,8956864,1391566601,17.00727955,13960.76556
128731914,103316482,1391566601,41.124816,33758.12771
66947005,4865375,1391566601,26.99009538,22155.35959
13680676,87931727,1391566601,65.09584082,53435.22285
5809979,157095597,1391566601,37.437716,30731.49793
85451644,57948204,1391566601,15.09540442,12391.36463
65011866,128731914,1391566601,41.624916,34168.6448
22304718,36298703,1391566601,22.92956753,18822.1941
18866,561038,1391566601,16.46385442,13514.68418
95296424,153952747,1391566601,55.82762732,45827.22444
BTCt.com,BTCt.com,1391566601,20,16417.4
14774451,166480545,1391566601,84.46878961,69337.89533
58335326,103176893,1391566601,25.44015697,20883.06165
mtgox,159469168,1391566601,21.20063321,17402.96378
53490574,35924822,1391566601,18.06376424,14828.00215
103316482,5809979,1391566601,38.437716,31552.36793
57578088,83099455,1391566649,88.18478864,72388.24745
57578088,561038,1391566649,16.46344496,13514.34806
124787674,76266961,1391566649,22.84039191,18748.99251
140524824,68592331,1391566649,97.71186,80208.73452
65871581,163568740,1391566649,25.59447723,21009.73852
30843970,11589957,1391566649,20.20533498,16585.95333
125230924,158753934,1391566649,224.32235,184139.4874
171351823,GHash.io,1391566649,25.0226,20540.30166
153685520,1017349,1391566661,25.03084372,20547.06868
171351823,GHash.io,1391566661,25.00120073,20522.73564
171351823,90090186,1391566895,25.00251,20523.81038
37879158,113508502,1391566895,20.91245236,17166.40477
BTC-e.com-old,238735,1391566895,60.72966452,49851.15971
151091721,25166228,1391567270,23.25186839,19086.76121
36046278,94994388,1391567270,17,13954.79
171351823,BTCGuild.com,1391567270,25.18313311,20672.07848
11316419,59071168,1391567270,86.64373269,71123.24085
chinaz,BTC-e.com-old,1391567270,15.8939,13046.82569
32448724,144889123,1391567270,19.7225075,16189.61473
33288926,100467495,1391567270,60.91224662,50001.03588
83099455,19006199,1391567270,87.7863078,72061.14648
238735,8664156,1391567270,81.46565202,66872.70977
10251222,10251222,1391567270,15.6781,12869.68195
163568740,69201577,1391567270,23.61437723,19384.33384
29398468,ePay.info,1391567270,43.60180119,35791.41054
29398468,84325508,1391567270,100,82087
162976096,133445392,1391567270,109.3038443,89724.24666
Cryptsy.com-old,561038,1391567270,27.85953762,22869.05865
chinaz,BTC-e.com-old,1391567270,49.9999,41043.41791
7192,mrjoker,1391567270,18.482,15171.31934
166480545,45521720,1391567270,83.26465471,68349.45711
87931727,114884453,1391567270,52.87764648,43405.67367
123173114,123173114,1391567270,566.755,465232.1769
76266961,20332708,1391567270,22.62149191,18569.30406
146170103,55898183,1391567270,50.10066792,41126.13528
153952747,chinaz,1391567270,48.39844283,39728.82977
26200314,157116211,1391567270,19.0197888,15612.77403
11589957,169633338,1391567270,16.44323498,13497.7583
167089757,56305464,1391567270,115.8449688,95093.65954
chinaz,107089742,1391568132,17.6,14447.312
168845981,4885595,1391568132,25.08,20587.4196
55898183,35258578,1391568132,49.99989492,41043.41374
8664156,74342225,1391568132,81.06695199,66545.42888
171351823,ePay.info,1391568132,25.0618767,20572.54273
169633338,49603301,1391568132,15.21355498,12488.35088
45521720,70239050,1391568132,81.46458744,66871.83589
238735,144932513,1391568132,89.72625147,73653.58804
ePay.info,ePay.info,1391568132,16.35,13421.2245
69201577,93263030,1391568132,22.87515907,18777.53183
19006199,78250207,1391568132,29.50117396,24216.62867
19006199,3909818,1391568132,58.28463384,47844.10738
114884453,71988013,1391568132,52.59421951,43173.01697
128461052,59322413,1391568546,26.39390543,21665.96515
33437832,23186614,1391568546,16.16046351,13265.63968
63936904,88546759,1391568546,15.94936468,13092.35498
660853,660853,1391568546,50.1398,41158.25763
123295210,131526911,1391568546,17.25910468,14167.48126
ePay.info,11802589,1391568546,108.9999,89474.74791
350758,68103025,1391568546,28.89575851,23719.66129
89071492,151193430,1391568546,16.57020614,13601.98511
9453273,16315459,1391568546,15.39321283,12635.82662
93263030,102149179,1391568546,22.80872907,18723.00143
133002614,133002614,1391568546,18.00766019,14781.94802
52580473,73847634,1391568546,27.06550492,22217.26102
1018574,10319466,1391568546,20.553,16871.34111
35258578,81328437,1391568546,48.94935492,40181.05697
561038,719275,1391568546,23.9990429,19700.09435
103529834,58731147,1391568546,18.93466101,15542.89518
17494157,58981704,1391568546,16.36296229,13431.86485
118718909,52074020,1391568546,89.62664113,73571.8209
27290562,13915443,1391568546,26.40394771,21674.20856
133002614,133002614,1391568546,18.24514062,14976.88858
155662897,chinaz,1391568546,30,24626.1
91591092,89907799,1391568546,97.12705887,79728.68881
ePay.info,ePay.info,1391568546,349.9892,287295.6346
169986656,150427898,1391568546,20.18482873,16569.12036
52297799,163278322,1391568904,72.75163334,59719.63326
Coins-e.com,92624979,1391568904,16.9975,13952.73782
54964038,64223940,1391568904,29.49765,24213.73596
48720882,159865629,1391568904,97.73795697,80230.15674
128077787,81870776,1391568904,18.12510497,14878.35492
BitZino.com,118083554,1391568904,21.1149,17332.58796
18619774,53181474,1391568904,69.45858,57016.46456
134221003,134221003,1391568904,56.60924302,46468.82932
102149179,44493828,1391568904,21.91762907,17991.52417
BitZino.com,40222300,1391568904,19,15596.53
71988013,12983318,1391568904,52.556764,43142.27086
120288731,103600857,1391568904,587.9588465,482637.7783
101333018,130154143,1391568904,24.6391057,20225.5027
171351823,GHash.io,1391568904,25.03867002,20553.49306
171351823,GHash.io,1391569570,25.08019381,20587.57869
62429157,62429157,1391569570,49.69414,40792.4287
159469168,90770771,1391569570,21.18963321,17393.93421
151193430,142069555,1391569570,16.56920657,13601.1646
109395873,12372056,1391569570,19.71877711,16186.55257
95427971,112719266,1391569570,99.08896141,81339.15575
44493828,14679374,1391569570,20.53152907,16853.71627
59322413,33851309,1391569570,26.3901784,21662.90574
130154143,26120368,1391569570,24.6377057,20224.35348
81328437,64093153,1391569570,28.76975214,23616.22644
81328437,chinaz,1391569570,20.17910278,16564.4201
103600857,134626315,1391569570,585.9488465,480987.8296
144687601,159117810,1391569570,29.03555,23834.41193
150427898,51806476,1391569570,19.69084861,16163.6269
123254090,8397581,1391569570,49.5328,40659.98954
3574866,138043977,1391569570,29.90150035,24545.24459
12983318,123639174,1391569570,50.6095401,41543.85318
BTCt.com,BTCt.com,1391569570,20,16417.4
ePay.info,1018574,1391569570,70,57460.9
3909818,147544322,1391569570,58.22533384,47795.42979
3672023,3672023,1391569570,18.5491967,15226.4791
Huobi.com,8884,1391569570,19.47825862,15989.11815
74342225,127679524,1391569570,79.97557203,65649.54781
52074020,99591316,1391569578,69.41842807,56983.50505
134626315,63808548,1391569578,585.5488465,480659.4816
171351823,GHash.io,1391569578,25.00440925,20525.36942
70239050,142553517,1391569598,80.12119744,65769.08734
171351823,EclipseMC.com-old,1391569598,25.0125,20532.01088
154185602,133437593,1391569889,24.0999,19782.88491
81637107,81637107,1391569889,62.73455276,51496.91232
171351823,BTCGuild.com,1391569889,25.04054196,20555.02968
BTC-e.com-old,238735,1391569889,53.99193476,44320.35949
157116211,76523284,1391569889,18.0187888,14791.08316
14679374,154145706,1391569889,20.48996292,16819.59586
26364033,5668281,1391569889,21.64728211,17769.60447
chinaz,BTC-e.com-old,1391569889,15.9529,13095.25702
39378140,154394897,1391569889,26.77595991,21979.58221
63808548,24288484,1391569889,583.0521623,478610.0285
37843004,37843004,1391569889,119.9829,98490.36312
133437593,94435778,1391570428,24.0998,19782.80283
142069555,94992266,1391570428,16.46799526,13518.08327
123639174,104019501,1391570428,48.2600401,39615.21912
64093153,126918730,1391570428,28.48222854,23380.20694
1607979,1607979,1391570428,25.83907474,21210.52128
171351823,ePay.info,1391570428,25.06028141,20571.2332
112719266,122148504,1391570428,99.04366141,81301.97034
99591316,1317739,1391570428,54.8719394,45042.7289
26120368,71468835,1391570428,24.6363057,20223.20426
238735,27672077,1391570428,46.73402317,38362.5576
146274577,48615596,1391570428,24,19700.88
147544322,140420367,1391570428,57.98531211,47598.40315
103190743,55342190,1391570844,29.69625796,24376.76727
54586133,55010473,1391570844,19.9399,16368.06571
110849143,93198981,1391570844,29.11790211,23902.01231
10363213,10363213,1391570844,20.5944,16905.32513
51806476,156777582,1391570844,18.80846486,15439.30455
94992266,162946516,1391570844,16.41673854,13476.00817
63550932,38371754,1391570844,27.87648692,22882.97182
32278011,11374277,1391570844,22.29099893,18298.01229
72375702,11526373,1391570844,16.5371251,13574.82988
21374570,62204409,1391570844,27.78402845,22807.07543
ePay.info,35968348,1391570844,49.9999,41043.41791
ePay.info,ePay.info,1391570844,299.9892,246252.1346
32509406,chinaz,1391570844,29.9999,24626.01791
126918730,110113717,1391570844,24.9848532,20509.31645
163278322,29250185,1391570844,72.65163334,59637.54626
127679524,117584823,1391570844,73.73973227,60530.73403
106001698,chinaz,1391570844,26.6846,21904.5876
18841589,chinaz,1391570844,22.255,18268.46185
22733263,42452084,1391570844,29.25369881,24013.48374
33851309,15332591,1391570844,26.2900784,21580.73666
44954325,57220489,1391570844,26.79438442,21994.70634
142553517,43331359,1391570844,74.19338104,60903.12069
11212483,74000134,1391570844,28.77726952,23622.39723
157095597,35289602,1391570844,36.43939,29912.00207
chinaz,BTC-e.com-old,1391570844,22.0099,18067.26661
20313557,117299013,1391570844,25.14792221,20643.1749
110409220,64831981,1391570844,32.01720076,26281.95959
5263220,24325602,1391570844,24.9,20439.663
71655374,61819665,1391570844,30.40255846,24956.54816
94204256,16899913,1391570844,29.95139173,24586.19893
171351823,GHash.io,1391570844,25.07595102,20584.09591
122148504,139734250,1391570844,98.34091545,80725.10727
154145706,82879290,1391570844,19.49666522,16004.22758
81870776,126341428,1391570844,17.98662873,14764.68393
18827779,48754106,1391570844,50.14875,41165.60441
159865629,85939426,1391570844,97.67058719,80174.85491
80861760,33193242,1391570844,29.30012887,24051.59679
62984696,54865665,1391570844,29.17164791,23946.13062
63676766,17545110,1391570844,27.0135219,22174.58972
33459633,28632123,1391570844,29.2899,24043.20021
156777582,97898479,1391570910,18.7150059,15362.58689
44590500,73000366,1391570910,29.00624246,23810.35425
45779420,37694402,1391570910,26.36311368,21640.68913
60654632,52832923,1391570910,21.84762846,17934.06277
27672077,50206416,1391570910,46.46328394,38140.31589
104019501,53875447,1391570910,46.9282475,38521.99053
35289602,98872299,1391570910,35.38139,29043.52161
90675800,15214214,1391570910,29.2014792,23970.61823
36060647,97316111,1391570910,26.87430653,22060.312
126341428,65854259,1391570910,17.86843735,14667.66417
34858502,57653535,1391571463,29.25725336,24016.40157
99378604,28267484,1391571463,28.44118331,23346.51414
81574510,1716112,1391571463,28.54794904,23434.15493
46397988,29991776,1391571463,29.17845396,23951.7175
53875447,6559339,1391571463,40.22282755,33017.71245
20445654,chinaz,1391571463,60,49252.2
71468835,6586994,1391571463,24.6349057,20222.05504
90770771,43643561,1391571463,20.42783609,16768.59781
128103557,166584658,1391571463,29.47173795,24192.46553
36877359,68893462,1391571463,26.80681596,22004.91102
50206416,57157666,1391571463,43.89934015,36035.65135
25825412,17285155,1391571463,24.70468557,20279.33524
129714689,128102205,1391571463,27.0111487,22172.64163
47484739,25515956,1391571463,27.42679336,22513.83187
118927642,118927642,1391571463,50.9114174,41791.6552
9870210,161429118,1391571463,29.72183306,24397.7611
1860462,7786054,1391571463,29.03620298,23834.94794
71521729,71521729,1391571463,24.96480718,20492.86127
17540431,36624712,1391571463,27.05677265,22210.09297
159117810,151410361,1391571463,29.03415,23833.26271
126762342,84534095,1391571463,29.42556691,24154.56511
8553372,733266,1391571463,30.00446723,24629.76702
34403426,109095736,1391571463,26.82608636,22020.72951
1317739,22561863,1391571463,51.3433694,42146.23164
31398676,119082318,1391571463,27.26104607,22377.77489
110113717,99801410,1391571463,22.69549577,18630.05161
140420367,37274844,1391571463,56.57481211,46440.56602
152348239,82049733,1391571463,29.33312037,24078.67852
47154897,43167207,1391571463,25.17349751,20664.1689
133445392,105371626,1391571463,99.599,81757.83113
95868102,61160572,1391571463,29.32482806,24071.87161
9372297,79254869,1391571463,28.23891346,23180.47689
94079564,38746075,1391571463,24.25494945,19910.16036
171351823,BTCGuild.com,1391571463,25.07110004,20580.11389
90638480,2015506,1391571463,29.31772843,24066.04374
2219018,21784275,1391571463,27.43730901,22522.46385
82879290,37956507,1391571463,17.86306522,14663.25435
112348277,66175842,1391571463,29.00862843,23812.31282
162946516,1127676,1391571721,16.29252667,13374.04637
138043977,164946672,1391571721,29.82692197,24484.02544
24288484,31946147,1391571721,576.0521623,472863.9385
2150235,2150235,1391571721,254.8592059,209206.2763
171351823,103120341,1391571721,25.00390001,20524.9514
22188921,Huobi.com,1391571721,35,28730.45
30524704,2849892,1391572261,29.38844592,24124.0936
6559339,130468855,1391572261,39.81944605,32686.58868
ePay.info,Cryptsy.com-old,1391572261,49.9999,41043.41791
ePay.info,ePay.info,1391572261,249.9892,205208.6346
1127676,68441595,1391572261,15.93242667,13078.45108
45346489,64166017,1391572261,30.65264945,25161.84035
BTCGuild.com,115365487,1391572261,21.475502,17628.59533
6586994,73508225,1391572261,20.6349057,16938.57504
154394897,56009354,1391572261,26.72595991,21938.53871
85939426,105912557,1391572261,97.42862773,79976.23764
56872901,18313846,1391572261,27.1859213,22316.10722
31946147,56075003,1391572261,574.5311139,471615.3555
70920297,24135619,1391572261,30.21328706,24801.18095
37956507,105058684,1391572261,17.51646522,14378.74081
126934605,4119483,1391572261,28.50349843,23397.66676
76523284,90487619,1391572261,16.0177888,13148.52229
143934,SealsWithClubs.eu,1391572261,20,16417.4
